cnae,id,descricao,divisao,status,anexos,fatorR,motivo,origem
8630-5/01,8630501,Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos,86,OPTANTE,III,NAO,Curadoria tabela 2026,curadoria
8630-5/02,8630502,Atividade médica ambulatorial com recursos para realização de exames complementares,86,AMBIGUO,V,SIM,Saúde — V com Fator R (pode ir ao III),regra
8630-5/03,8630503,Atividade médica ambulatorial restrita a consultas,86,OPTANTE,III,NAO,Curadoria tabela 2026,curadoria
8630-5/04,8630504,Atividade odontológica,86,AMBIGUO,III,SIM,Curadoria tabela 2026,curadoria
8630-5/06,8630506,Serviços de vacinação e imunização humana,86,AMBIGUO,V,SIM,Saúde — V com Fator R (pode ir ao III),regra
8630-5/07,8630507,Atividades de reprodução humana assistida,86,AMBIGUO,V,SIM,Saúde — V com Fator R (pode ir ao III),regra
8630-5/99,8630599,Atividades de atenção ambulatorial não especificadas anteriormente,86,AMBIGUO,V,SIM,Saúde — V com Fator R (pode ir ao III),regra
8640-2/01,8640201,Laboratórios de anatomia patológica e citológica,86,AMBIGUO,V,SIM,Curadoria tabela 2026,curadoria
8640-2/02,8640202,Laboratórios clínicos,86,AMBIGUO,V,SIM,Curadoria tabela 2026,curadoria
8640-2/03,8640203,Serviços de diálise e nefrologia,86,AMBIGUO,V,SIM,Saúde — V com Fator R (pode ir ao III),regra
8640-2/04,8640204,Serviços de tomografia,86,AMBIGUO,V,SIM,Curadoria tabela 2026,curadoria
8640-2/05,8640205,"Serviços de diagnóstico por imagem com uso de radiação ionizante, exceto tomografia",86,AMBIGUO,V,SIM,Curadoria tabela 2026,curadoria
8640-2/06,8640206,Serviços de ressonância magnética,86,AMBIGUO,"III,V",SIM,Curadoria tabela 2026,curadoria
8640-2/07,8640207,"Serviços de diagnóstico por imagem sem uso de radiação ionizante, exceto ressonância magnética",86,AMBIGUO,"III,V",SIM,Curadoria tabela 2026,curadoria
8640-2/08,8640208,"Serviços de diagnóstico por registro gráfico - ECG, EEG e outros exames análogos",86,AMBIGUO,"III,V",SIM,Curadoria tabela 2026,curadoria
8640-2/09,8640209,Serviços de diagnóstico por métodos ópticos - endoscopia e outros exames análogos,86,AMBIGUO,"III,V",SIM,Curadoria tabela 2026,curadoria
8640-2/10,8640210,Serviços de quimioterapia,86,AMBIGUO,III,SIM,Curadoria tabela 2026,curadoria
8640-2/11,8640211,Serviços de radioterapia,86,AMBIGUO,V,SIM,Saúde — V com Fator R (pode ir ao III),regra
8640-2/12,8640212,Serviços de hemoterapia,86,AMBIGUO,V,SIM,Saúde — V com Fator R (pode ir ao III),regra
8640-2/13,8640213,Serviços de litotripsia,86,AMBIGUO,V,SIM,Saúde — V com Fator R (pode ir ao III),regra
8640-2/14,8640214,Serviços de bancos de células e tecidos humanos,86,AMBIGUO,V,SIM,Saúde — V com Fator R (pode ir ao III),regra
8640-2/99,8640299,Atividades de serviços de complementação diagnóstica e terapêutica não especificadas anteriormente,86,AMBIGUO,V,SIM,Saúde — V com Fator R (pode ir ao III),regra
8650-0/01,8650001,Atividades de enfermagem,86,AMBIGUO,V,SIM,Saúde — V com Fator R (pode ir ao III),regra
8650-0/02,8650002,Atividades de profissionais da nutrição,86,AMBIGUO,V,SIM,Saúde — V com Fator R (pode ir ao III),regra
8650-0/03,8650003,Atividades de psicologia e psicanálise,86,AMBIGUO,V,SIM,Saúde — V com Fator R (pode ir ao III),regra
8650-0/04,8650004,Atividades de fisioterapia,86,AMBIGUO,V,SIM,Saúde — V com Fator R (pode ir ao III),regra
8650-0/05,8650005,Atividades de terapia ocupacional,86,AMBIGUO,V,SIM,Saúde — V com Fator R (pode ir ao III),regra
8650-0/06,8650006,Atividades de fonoaudiologia,86,AMBIGUO,V,SIM,Saúde — V com Fator R (pode ir ao III),regra
8650-0/07,8650007,Atividades de terapia de nutrição enteral e parenteral,86,AMBIGUO,V,SIM,Curadoria tabela 2026,curadoria
8650-0/99,8650099,Atividades de profissionais da área de saúde não especificadas anteriormente,86,AMBIGUO,V,SIM,Saúde — V com Fator R (pode ir ao III),regra
8660-7/00,8660700,Atividades de apoio à gestão de saúde,86,AMBIGUO,V,SIM,Saúde — V com Fator R (pode ir ao III),regra
8690-9/01,8690901,Atividades de práticas integrativas e complementares em saúde humana,86,OPTANTE,III,NAO,Curadoria tabela 2026,curadoria
8690-9/02,8690902,Atividades de bancos de leite humano,86,AMBIGUO,V,SIM,Saúde — V com Fator R (pode ir ao III),regra
8690-9/03,8690903,Atividades de acupuntura,86,AMBIGUO,V,SIM,Saúde — V com Fator R (pode ir ao III),regra
8690-9/04,8690904,Atividades de podologia,86,AMBIGUO,V,SIM,Saúde — V com Fator R (pode ir ao III),regra
8690-9/99,8690999,Outras atividades de atenção à saúde humana não especificadas anteriormente,86,AMBIGUO,V,SIM,Saúde — V com Fator R (pode ir ao III),regra
8711-5/01,8711501,Clínicas e residências geriátricas,87,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
8711-5/02,8711502,Instituições de longa permanência para idosos,87,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
8711-5/03,8711503,"Atividades de assistência a deficientes físicos, imunodeprimidos e convalescentes",87,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
8711-5/04,8711504,Centros de apoio a pacientes com câncer e com AIDS,87,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
8711-5/05,8711505,Condomínios residenciais para idosos,87,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
8712-3/00,8712300,Atividades de fornecimento de infraestrutura de apoio e assistência a paciente no domicílio,87,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
8720-4/01,8720401,Atividades de centros de assistência psicossocial,87,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
8720-4/99,8720499,"Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química e grupos similares não especificadas anteriormente",87,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
8730-1/01,8730101,Orfanatos,87,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
8730-1/02,8730102,Albergues assistenciais,87,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
8730-1/99,8730199,Atividades de assistência social prestadas em residências coletivas e particulares não especificadas anteriormente,87,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
8800-6/00,8800600,Serviços de assistência social sem alojamento,88,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9001-9/01,9001901,Produção teatral,90,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9001-9/02,9001902,Produção musical,90,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9001-9/03,9001903,Produção de espetáculos de dança,90,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9001-9/04,9001904,"Produção de espetáculos circenses, de marionetes e similares",90,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9001-9/05,9001905,"Produção de espetáculos de rodeios, vaquejadas e similares",90,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9001-9/06,9001906,Atividades de sonorização e de iluminação,90,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9001-9/99,9001999,"Artes cênicas, espetáculos e atividades complementares não especificados anteriormente",90,OPTANTE,III,NAO,Curadoria tabela 2026,curadoria
9002-7/01,9002701,"Atividades de artistas plásticos, jornalistas independentes e\nescritores",90,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9002-7/02,9002702,Restauração de obras de arte,90,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9003-5/00,9003500,"Gestão de espaços para artes cênicas, espetáculos e outras atividades artísticas",90,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9101-5/00,9101500,Atividades de bibliotecas e arquivos,91,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9102-3/01,9102301,Atividades de museus e de exploração de lugares e prédios históricos e atrações similares,91,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9102-3/02,9102302,Restauração e conservação de lugares e prédios históricos,91,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9103-1/00,9103100,"Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental",91,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9200-3/01,9200301,Casas de bingo,92,VEDADO,,NAO,Jogos de azar/apostas — vedado na prática,regra
9200-3/02,9200302,Exploração de apostas em corridas de cavalos,92,VEDADO,,NAO,Jogos de azar/apostas — vedado na prática,regra
9200-3/99,9200399,Exploração de jogos de azar e apostas não especificados anteriormente,92,VEDADO,,NAO,Jogos de azar/apostas — vedado na prática,regra
9311-5/00,9311500,Gestão de instalações de esportes,93,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9312-3/00,9312300,"Clubes sociais, esportivos e similares",93,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9313-1/00,9313100,Atividades de condicionamento físico,93,OPTANTE,III,NAO,Curadoria tabela 2026,curadoria
9319-1/01,9319101,Produção e promoção de eventos esportivos,93,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9319-1/99,9319199,Outras atividades esportivas não especificadas anteriormente,93,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9321-2/00,9321200,Parques de diversão e parques temáticos,93,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9329-8/01,9329801,"Discotecas, danceterias, salões de dança e similares",93,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9329-8/02,9329802,Exploração de boliches,93,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9329-8/03,9329803,"Exploração de jogos de sinuca, bilhar e similares",93,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9329-8/04,9329804,Exploração de jogos eletrônicos recreativos,93,OPTANTE,III,NAO,Curadoria tabela 2026,curadoria
9329-8/99,9329899,Outras atividades de recreação e lazer não especificadas anteriormente,93,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9411-1/00,9411100,Atividades de organizações associativas patronais e empresariais,94,VEDADO,,NAO,Entidades associativas — vedado,regra
9412-0/01,9412001,Atividades de fiscalização profissional,94,VEDADO,,NAO,Entidades associativas — vedado,regra
9412-0/99,9412099,Outras atividades associativas profissionais,94,VEDADO,,NAO,Entidades associativas — vedado,regra
9420-1/00,9420100,Atividades de organizações sindicais,94,VEDADO,,NAO,Curadoria: vedação art.17,curadoria
9430-8/00,9430800,Atividades de associações de defesa de direitos sociais,94,VEDADO,,NAO,Prefixo com vedação típica art.17 (financeiro/adm.pública/associativo/fumo/explosivos/rádio/TV),regra
9491-0/00,9491000,Atividades de organizações religiosas ou filosóficas,94,VEDADO,,NAO,Curadoria: vedação art.17,curadoria
9492-8/00,9492800,Atividades de organizações políticas,94,VEDADO,,NAO,Curadoria: vedação art.17,curadoria
9493-6/00,9493600,Atividades de organizações associativas ligadas à cultura e à arte,94,VEDADO,,NAO,Prefixo com vedação típica art.17 (financeiro/adm.pública/associativo/fumo/explosivos/rádio/TV),regra
9499-5/00,9499500,Atividades associativas não especificadas anteriormente,94,VEDADO,,NAO,Prefixo com vedação típica art.17 (financeiro/adm.pública/associativo/fumo/explosivos/rádio/TV),regra
9511-8/00,9511800,Reparação e manutenção de computadores e de equipamentos periféricos,95,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9512-6/00,9512600,Reparação e manutenção de equipamentos de comunicação,95,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9521-5/00,9521500,Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico,95,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9529-1/01,9529101,"Reparação de calçados, bolsas e artigos de viagem",95,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9529-1/02,9529102,Chaveiros,95,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9529-1/03,9529103,Reparação de relógios,95,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9529-1/04,9529104,"Reparação de bicicletas, triciclos e outros veículos não motorizados",95,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9529-1/05,9529105,Reparação de artigos do mobiliário,95,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9529-1/06,9529106,Reparação de jóias,95,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9529-1/99,9529199,Reparação e manutenção de outros objetos e equipamentos pessoais e domésticos não especificados anteriormente,95,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9601-7/01,9601701,Lavanderias,96,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9601-7/02,9601702,Tinturarias,96,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9601-7/03,9601703,Toalheiros,96,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9602-5/01,9602501,"Cabeleireiros, manicure e pedicure",96,OPTANTE,III,NAO,Curadoria tabela 2026,curadoria
9602-5/02,9602502,Atividades de estética e outros serviços de cuidados com a beleza,96,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9603-3/01,9603301,Gestão e manutenção de cemitérios,96,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9603-3/02,9603302,Serviços de cremação,96,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9603-3/03,9603303,Serviços de sepultamento,96,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9603-3/04,9603304,Serviços de funerárias,96,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9603-3/05,9603305,Serviços de somatoconservação,96,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9603-3/99,9603399,Atividades funerárias e serviços relacionados não especificados anteriormente,96,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9609-2/02,9609202,Agências matrimoniais,96,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9609-2/04,9609204,Exploração de máquinas de serviços pessoais acionadas por moeda,96,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9609-2/05,9609205,Atividades de sauna e banhos,96,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9609-2/06,9609206,Serviços de tatuagem e colocação de piercing,96,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9609-2/07,9609207,Alojamento de animais domésticos,96,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9609-2/08,9609208,Higiene e embelezamento de animais domésticos,96,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9609-2/99,9609299,Outras atividades de serviços pessoais não especificadas anteriormente,96,OPTANTE,III,NAO,Serviços pessoais/cultura/esporte/reparação — Anexo III,regra
9700-5/00,9700500,Serviços domésticos,97,VEDADO,,NAO,Serviços domésticos/organismos internacionais — vedado,regra
9900-8/00,9900800,Organismos internacionais e outras instituicoes extraterritoriais,99,VEDADO,,NAO,Organismos internacionais/extraterritoriais - vedado,regra
1610-2/01,1610201,[DESATIVADA 2.2] ver 1610-2/03,16,DESATIVADA,,NAO,Codigo 2.2 desativado - usar 1610-2/03,alias-2.2
1610-2/02,1610202,[DESATIVADA 2.2] ver 1610-2/04,16,DESATIVADA,,NAO,Codigo 2.2 desativado - usar 1610-2/04,alias-2.2
4541-2/05,4541205,[DESATIVADA 2.2] ver 4541-2/06,45,DESATIVADA,,NAO,Codigo 2.2 desativado - usar 4541-2/06,alias-2.2
4713-0/01,4713001,[DESATIVADA 2.2] ver 4713-0/04,47,DESATIVADA,,NAO,Codigo 2.2 desativado - usar 4713-0/04,alias-2.2
4713-0/03,4713003,[DESATIVADA 2.2] ver 4713-0/05,47,DESATIVADA,,NAO,Codigo 2.2 desativado - usar 4713-0/05,alias-2.2
5611-2/02,5611202,[DESATIVADA 2.2] ver 5611-2/04,56,DESATIVADA,,NAO,Codigo 2.2 desativado - usar 5611-2/04,alias-2.2
